order_id,product_id,category,supplier,customer_location,marketing_channel,order_date,return_status,price,quantity,delivery_time
O11871,P118,Books,Supplier B,Chennai,Website Banner,2025-04-15,0,1322.53,4,9
O11872,P320,Home,Supplier B,Mumbai,Social Media,2025-05-27,0,1205.67,1,6
O11873,P349,Electronics,Supplier A,Bangalore,Website Banner,2025-05-21,1,307.12,4,2
O11874,P980,Electronics,Supplier B,Mumbai,Website Banner,2025-06-25,0,691.99,4,1
O11875,P269,Books,Supplier A,Bangalore,Email,2025-04-08,0,1864.39,1,8
O11876,P206,Electronics,Supplier A,Chennai,TV,2025-04-10,0,837.64,3,3
O11877,P236,Toys,Supplier A,Hyderabad,TV,2025-04-27,0,1390.98,2,1
O11878,P773,Clothing,Supplier C,Hyderabad,Website Banner,2025-06-06,1,1999.09,3,8
O11879,P356,Books,Supplier B,Bangalore,Email,2025-06-23,1,673.53,3,1
O11880,P760,Home,Supplier A,Hyderabad,Social Media,2025-06-08,0,1236.95,2,8
O11881,P862,Toys,Supplier B,Chennai,TV,2025-05-29,1,1453.59,4,1
O11882,P663,Books,Supplier A,Hyderabad,Social Media,2025-05-05,0,496.33,2,9
O11883,P171,Electronics,Supplier B,Chennai,TV,2025-04-06,0,467.61,1,9
O11884,P326,Electronics,Supplier B,Mumbai,Email,2025-04-03,1,1021.35,2,9
O11885,P623,Electronics,Supplier A,Chennai,Website Banner,2025-06-23,0,894.46,4,3
O11886,P542,Electronics,Supplier C,Delhi,Social Media,2025-04-05,0,1485.59,3,4
O11887,P910,Home,Supplier B,Delhi,Social Media,2025-06-12,0,325.12,3,5
O11888,P925,Toys,Supplier C,Delhi,Website Banner,2025-05-29,1,1949.9,2,6
O11889,P375,Clothing,Supplier C,Bangalore,Social Media,2025-04-20,0,225.7,1,9
O11890,P817,Home,Supplier A,Bangalore,TV,2025-04-10,1,1282.37,4,4
O11891,P857,Home,Supplier A,Bangalore,Website Banner,2025-04-14,0,1212.74,3,6
O11892,P727,Clothing,Supplier A,Chennai,TV,2025-05-13,0,442.49,2,1
O11893,P328,Clothing,Supplier B,Bangalore,TV,2025-05-06,1,471.65,1,2
O11894,P404,Electronics,Supplier A,Mumbai,Email,2025-05-07,0,1626.82,1,8
O11895,P823,Home,Supplier A,Delhi,TV,2025-05-13,1,1797.61,3,4
O11896,P923,Books,Supplier B,Chennai,Email,2025-05-04,0,709.43,3,7
O11897,P512,Clothing,Supplier B,Delhi,Social Media,2025-06-26,0,988.34,4,4
O11898,P604,Clothing,Supplier A,Bangalore,Social Media,2025-06-23,0,838.99,1,9
O11899,P916,Toys,Supplier A,Chennai,Email,2025-04-18,0,330.58,4,9
O11900,P717,Books,Supplier A,Hyderabad,TV,2025-05-11,0,1411.77,1,4
O11901,P678,Books,Supplier A,Mumbai,Website Banner,2025-04-27,1,1685.35,1,8
O11902,P715,Clothing,Supplier C,Bangalore,Website Banner,2025-06-05,1,748.78,2,6
O11903,P839,Electronics,Supplier C,Bangalore,Email,2025-04-29,0,1982.32,3,1
O11904,P954,Toys,Supplier A,Mumbai,Social Media,2025-05-08,1,336.53,1,7
O11905,P714,Books,Supplier C,Mumbai,Social Media,2025-05-02,1,1391.22,4,1
O11906,P832,Clothing,Supplier B,Hyderabad,Website Banner,2025-04-06,0,1006.81,3,3
O11907,P529,Books,Supplier C,Bangalore,Email,2025-04-14,0,1003.88,4,8
O11908,P104,Toys,Supplier C,Bangalore,Website Banner,2025-04-25,1,1023.76,3,9
O11909,P878,Toys,Supplier A,Delhi,TV,2025-06-21,0,665.63,3,3
O11910,P852,Home,Supplier C,Chennai,TV,2025-06-21,1,1488.01,1,1
O11911,P357,Clothing,Supplier C,Chennai,Email,2025-05-17,1,1498.84,2,1
O11912,P582,Toys,Supplier C,Delhi,Email,2025-05-22,1,708.31,1,7
O11913,P812,Home,Supplier C,Chennai,TV,2025-05-15,0,1703.55,3,5
O11914,P180,Home,Supplier B,Mumbai,Social Media,2025-04-27,0,770.32,1,1
O11915,P817,Books,Supplier A,Chennai,Email,2025-06-24,0,1505.17,1,6
O11916,P577,Books,Supplier A,Chennai,TV,2025-05-27,0,417.8,3,6
O11917,P119,Home,Supplier B,Delhi,TV,2025-06-05,0,503.66,3,4
O11918,P346,Books,Supplier C,Hyderabad,Social Media,2025-06-29,0,768.43,1,7
O11919,P573,Toys,Supplier B,Chennai,Social Media,2025-04-22,0,1268.97,1,7
O11920,P623,Electronics,Supplier C,Chennai,Social Media,2025-06-11,1,1361.92,1,9
O11921,P368,Toys,Supplier B,Hyderabad,Social Media,2025-04-29,0,913.44,4,1
O11922,P117,Home,Supplier A,Delhi,Website Banner,2025-06-01,0,340.11,1,5
O11923,P393,Home,Supplier A,Hyderabad,Social Media,2025-04-17,0,872.54,4,3
O11924,P646,Toys,Supplier A,Delhi,Website Banner,2025-06-05,0,1439.78,2,7
O11925,P788,Books,Supplier C,Mumbai,Email,2025-05-29,0,1407.79,4,4
O11926,P617,Books,Supplier C,Delhi,TV,2025-04-13,0,488.35,1,4
O11927,P762,Home,Supplier B,Mumbai,Website Banner,2025-05-20,0,214.01,2,1
O11928,P426,Clothing,Supplier B,Mumbai,Email,2025-04-17,0,1555.37,4,1
O11929,P231,Books,Supplier A,Delhi,Email,2025-05-14,0,391.46,4,2
O11930,P442,Toys,Supplier C,Bangalore,Website Banner,2025-04-11,1,348.23,3,2
O11931,P360,Books,Supplier B,Delhi,Email,2025-05-04,1,204.86,2,1
O11932,P848,Toys,Supplier C,Chennai,Email,2025-06-25,1,978.68,3,8
O11933,P713,Home,Supplier C,Chennai,Website Banner,2025-06-24,1,1105.88,2,6
O11934,P836,Books,Supplier A,Bangalore,Email,2025-04-15,1,1347.8,4,6
O11935,P370,Toys,Supplier A,Mumbai,Social Media,2025-05-17,1,732.91,3,9
O11936,P738,Home,Supplier C,Bangalore,Social Media,2025-04-02,0,1478.76,1,5
O11937,P901,Clothing,Supplier C,Chennai,TV,2025-05-07,0,504.8,4,4
O11938,P692,Toys,Supplier C,Bangalore,Email,2025-04-19,0,1697.58,2,6
O11939,P551,Clothing,Supplier C,Delhi,TV,2025-06-17,0,1229.33,2,8
O11940,P784,Clothing,Supplier A,Bangalore,Social Media,2025-04-22,0,1251.0,3,1
O11941,P580,Electronics,Supplier B,Mumbai,Social Media,2025-06-11,0,577.6,3,7
O11942,P177,Books,Supplier A,Delhi,Social Media,2025-05-23,1,333.4,2,8
O11943,P890,Toys,Supplier B,Hyderabad,Email,2025-05-10,1,1036.5,4,9
O11944,P571,Clothing,Supplier C,Chennai,Email,2025-04-29,0,1308.1,3,8
O11945,P677,Electronics,Supplier B,Chennai,Social Media,2025-05-31,0,371.08,1,7
O11946,P767,Home,Supplier A,Bangalore,TV,2025-06-04,1,1910.96,2,3
O11947,P891,Toys,Supplier A,Delhi,TV,2025-05-03,0,1964.75,1,2
O11948,P715,Clothing,Supplier C,Hyderabad,Website Banner,2025-05-25,0,1181.82,2,3
O11949,P986,Books,Supplier A,Delhi,Social Media,2025-05-22,0,1910.12,1,4
O11950,P380,Electronics,Supplier C,Chennai,TV,2025-04-15,0,523.0,4,4
O11951,P406,Clothing,Supplier A,Delhi,Social Media,2025-05-26,0,245.76,2,6
O11952,P648,Books,Supplier A,Hyderabad,TV,2025-06-14,1,270.94,4,7
O11953,P162,Clothing,Supplier C,Bangalore,Website Banner,2025-06-16,0,1257.52,3,4
O11954,P215,Toys,Supplier B,Mumbai,Website Banner,2025-04-29,0,310.96,2,6
O11955,P703,Toys,Supplier A,Delhi,Social Media,2025-04-23,0,1925.38,4,9
O11956,P194,Toys,Supplier B,Mumbai,TV,2025-05-02,0,455.48,1,6
O11957,P830,Electronics,Supplier A,Chennai,Email,2025-06-13,1,748.5,4,3
O11958,P253,Toys,Supplier A,Bangalore,Website Banner,2025-05-28,0,1680.53,2,1
O11959,P770,Books,Supplier A,Bangalore,Social Media,2025-04-13,0,593.73,4,5
O11960,P776,Clothing,Supplier A,Delhi,Social Media,2025-06-23,0,637.34,1,3
O11961,P694,Home,Supplier B,Bangalore,TV,2025-04-02,0,1356.16,1,8
O11962,P556,Books,Supplier B,Delhi,Social Media,2025-06-07,0,696.95,1,1
O11963,P158,Books,Supplier A,Delhi,Website Banner,2025-05-12,0,591.41,3,2
O11964,P615,Toys,Supplier A,Mumbai,Social Media,2025-05-28,0,657.52,2,3
O11965,P119,Electronics,Supplier B,Bangalore,Social Media,2025-04-20,0,1083.17,1,3
O11966,P750,Clothing,Supplier C,Delhi,Email,2025-05-24,0,1938.98,3,8
O11967,P261,Electronics,Supplier C,Mumbai,Email,2025-04-23,1,1698.03,1,5
O11968,P951,Clothing,Supplier B,Hyderabad,Website Banner,2025-06-21,1,712.3,4,8
O11969,P871,Clothing,Supplier A,Mumbai,TV,2025-05-11,0,854.07,2,6
O11970,P125,Electronics,Supplier A,Mumbai,Email,2025-06-10,0,1036.12,4,2
O11971,P388,Books,Supplier C,Delhi,TV,2025-05-28,0,1962.07,3,4
O11972,P627,Clothing,Supplier C,Chennai,Website Banner,2025-06-26,1,510.3,4,9
O11973,P851,Electronics,Supplier B,Chennai,Email,2025-06-24,0,843.47,4,4
O11974,P520,Clothing,Supplier C,Chennai,TV,2025-06-02,0,1512.97,1,5
O11975,P396,Home,Supplier B,Mumbai,Email,2025-06-17,0,1935.1,4,5
O11976,P764,Books,Supplier C,Delhi,Website Banner,2025-05-15,1,480.22,1,8
O11977,P557,Toys,Supplier C,Bangalore,Website Banner,2025-04-17,0,609.28,1,6
O11978,P437,Clothing,Supplier C,Mumbai,Email,2025-05-09,0,606.25,2,7
O11979,P203,Home,Supplier A,Mumbai,TV,2025-06-29,0,237.68,3,6
O11980,P660,Toys,Supplier A,Delhi,Social Media,2025-06-29,0,1287.41,3,5
O11981,P545,Toys,Supplier A,Hyderabad,Social Media,2025-04-19,0,1407.27,3,5
O11982,P142,Clothing,Supplier C,Mumbai,Email,2025-06-28,1,1284.55,1,3
O11983,P818,Electronics,Supplier B,Hyderabad,TV,2025-06-06,1,328.38,3,7
O11984,P912,Clothing,Supplier B,Hyderabad,Social Media,2025-05-17,0,324.61,1,5
O11985,P479,Home,Supplier B,Chennai,Website Banner,2025-04-04,1,578.7,2,7
O11986,P457,Toys,Supplier B,Delhi,TV,2025-05-29,0,722.53,3,2
O11987,P933,Clothing,Supplier A,Hyderabad,Social Media,2025-05-07,0,1615.78,1,9
O11988,P799,Electronics,Supplier A,Delhi,TV,2025-06-21,0,486.9,3,8
O11989,P980,Clothing,Supplier C,Chennai,Email,2025-04-30,1,279.37,3,5
O11990,P894,Books,Supplier C,Delhi,TV,2025-06-16,0,909.18,2,2
O11991,P522,Electronics,Supplier B,Mumbai,Social Media,2025-05-17,0,949.51,4,6
O11992,P258,Home,Supplier A,Hyderabad,Email,2025-05-20,1,1011.63,3,8
O11993,P828,Toys,Supplier B,Delhi,TV,2025-04-07,0,1688.43,2,7
O11994,P500,Clothing,Supplier C,Bangalore,Website Banner,2025-05-20,0,376.41,3,8
O11995,P752,Electronics,Supplier C,Delhi,Social Media,2025-06-17,0,1467.1,3,4
O11996,P250,Books,Supplier B,Hyderabad,Email,2025-04-28,0,808.3,3,3
O11997,P471,Electronics,Supplier C,Chennai,TV,2025-05-07,1,757.96,3,7
O11998,P262,Books,Supplier B,Chennai,Website Banner,2025-04-28,0,1878.58,4,2
O11999,P224,Home,Supplier A,Hyderabad,Social Media,2025-04-01,0,647.24,4,5
